created_at,text,id,user_id,user_loc,user_followers,user_lang,user_time_zone,retweet_count,fav_count,scores
Thu May 28 23:56:39 +0000 2020,RT @JoeBiden: We are not prepared for a pandemic. Trump has rolled back progress President Obama and I made to strengthen global health sec…,1266156462054739969,1199882580809715712,,38,,,0,0,1
Thu May 28 23:56:35 +0000 2020,RT @bylenasun: NEW: The Trump administration mishandled initial distribution of the only approved coronavirus medication. It got sent to th…,1266156448129724418,52821027,Rochester NY,521,,,0,0,1
Thu May 28 23:56:33 +0000 2020,@Riptide360 @cyberfly8 @Freedom4all67 @_Freedom_Fight Maybe you are like Hillary and Biden and Obama etc. That when… https://t.co/v1gGnz1n4w,1266156437341908994,884187080842149888,"Wisconsin, USA",3867,,,1,1,2
Thu May 28 23:56:33 +0000 2020,"@realDonaldTrump H1N1 and Ebola, none were pandemics. Obama took it serious and responded with science, CDC and top… https://t.co/I4ADf246Kj",1266156436410839041,1221616558251954179,"Burtonsville, MD",23,,,0,0,2
Thu May 28 23:56:32 +0000 2020,"RT @maddow: ""Federal and state officials across the country have altered or hidden public health data crucial to tracking the coronavirus'…",1266156433160241153,23255171,,2723,,,0,0,2
Thu May 28 23:56:31 +0000 2020,RT @JoeBiden: We are not prepared for a pandemic. Trump has rolled back progress President Obama and I made to strengthen global health sec…,1266156428668153856,96133244,United States,11026,,,0,0,1
Thu May 28 23:56:27 +0000 2020,"RT @RonWyden: Trump’s order is plainly illegal. After driving our country into an economic and health care disaster, Trump is desperately t…",1266156414155853825,24900354,"Washington, D.C.",924,,,0,0,2
Thu May 28 23:56:27 +0000 2020,RT @JoeBiden: We are not prepared for a pandemic. Trump has rolled back progress President Obama and I made to strengthen global health sec…,1266156413379698688,2856384157,Australia,51,,,0,0,1
Thu May 28 23:56:24 +0000 2020,RT @JoeBiden: We are not prepared for a pandemic. Trump has rolled back progress President Obama and I made to strengthen global health sec…,1266156401975492614,828360231101022209,"Manhattan, NY",1725,,,0,0,1
Thu May 28 23:56:23 +0000 2020,RT @JoeBiden: We are not prepared for a pandemic. Trump has rolled back progress President Obama and I made to strengthen global health sec…,1266156396828979201,1246563987086426112,,394,,,0,0,1
Thu May 28 23:56:23 +0000 2020,"RT @QanonESP: Los italianos instan a las naciones del G20 a unirse a Trump para desfinanciar a la OMS.
https://t.co/rnX5v91lyA",1266156395461840896,1261441260239441921,España,266,,,0,0,3
Thu May 28 23:56:23 +0000 2020,"RT @white_dolemite: @pabloguimon @elpais 
I read your piece. I don't think it was objective, nor did it put things into proper context. To…",1266156394631307265,1238260411989975047,"Planeta Tierra, De Momento",515,,,0,0,2
Thu May 28 23:56:21 +0000 2020,RT @JoeBiden: We are not prepared for a pandemic. Trump has rolled back progress President Obama and I made to strengthen global health sec…,1266156389153505280,38064170,"Miami Springs, FL.",727,,,0,0,1
Thu May 28 23:56:20 +0000 2020,"RT @maddow: ""Federal and state officials across the country have altered or hidden public health data crucial to tracking the coronavirus'…",1266156385135480848,863011875067502592,,2191,,,0,0,2
Thu May 28 23:56:12 +0000 2020,RT @JoeBiden: We are not prepared for a pandemic. Trump has rolled back progress President Obama and I made to strengthen global health sec…,1266156350259834881,947985975317233664,Alabama,924,,,0,0,1
Thu May 28 23:56:11 +0000 2020,"RT @BernieSanders: 100,000 are dead from coronavirus, 40 million apply for unemployment benefits, 20% of children are hungry, millions face…",1266156344744312838,803850056105345024,Wisconsin ,15,,,0,0,3
Thu May 28 23:56:11 +0000 2020,RT @maddow: “The fact that we’d be so incompetent in our distribution of this that we’d... inefficiently distribute the one therapy we have…,1266156344287117314,14808213,,725,,,0,0,1
Thu May 28 23:56:09 +0000 2020,RT @JoeBiden: We are not prepared for a pandemic. Trump has rolled back progress President Obama and I made to strengthen global health sec…,1266156338901549064,38597486,"London, ON",78,,,0,0,1
Thu May 28 23:56:09 +0000 2020,"Dear Mr. President and staff,  I like that negative ad.  What about health care.  And the unmasking scandal.  There… https://t.co/OmFCaQepK4",1266156335529410560,1220736115742773254,,12,,,0,0,1
Thu May 28 23:56:08 +0000 2020,RT @JoeBiden: We are not prepared for a pandemic. Trump has rolled back progress President Obama and I made to strengthen global health sec…,1266156335038693376,241811598,,407,,,0,0,1
Thu May 28 23:56:06 +0000 2020,"RT @maddow: ""Federal and state officials across the country have altered or hidden public health data crucial to tracking the coronavirus'…",1266156325316300800,1112931800484077568,,82,,,0,0,2
